dataid	knownlabel	readtype	predictedlabel	readcounts	ptype
T91	Unrelated	INDEL	Rhinovirus	0	Single
T91	Coronaviridae	MM	Rhinovirus	0	Single
T91	Human	MM	Rhinovirus	1	Single
T91	Influenza	MM	Rhinovirus	0	Single
T91	Metapneumovirus	MM	Rhinovirus	0	Single
T91	Rhinovirus	MM	Rhinovirus	22201	Single
T91	Sars_cov_2	MM	Rhinovirus	7	Single
T91	Unrelated	MM	Rhinovirus	12	Single
T91	Coronaviridae	EQUAL	Sars_cov_2	0	Single
T91	Human	EQUAL	Sars_cov_2	0	Single
T91	Influenza	EQUAL	Sars_cov_2	0	Single
T91	Metapneumovirus	EQUAL	Sars_cov_2	0	Single
T91	Rhinovirus	EQUAL	Sars_cov_2	0	Single
T91	Sars_cov_2	EQUAL	Sars_cov_2	78240	Single
T91	Unrelated	EQUAL	Sars_cov_2	1	Single
T91	Coronaviridae	INDEL	Sars_cov_2	0	Single
T91	Human	INDEL	Sars_cov_2	0	Single
T91	Influenza	INDEL	Sars_cov_2	0	Single
T91	Metapneumovirus	INDEL	Sars_cov_2	0	Single
T91	Rhinovirus	INDEL	Sars_cov_2	0	Single
T91	Sars_cov_2	INDEL	Sars_cov_2	22	Single
T91	Unrelated	INDEL	Sars_cov_2	0	Single
T91	Coronaviridae	MM	Sars_cov_2	0	Single
T91	Human	MM	Sars_cov_2	0	Single
T91	Influenza	MM	Sars_cov_2	0	Single
T91	Metapneumovirus	MM	Sars_cov_2	0	Single
T91	Rhinovirus	MM	Sars_cov_2	0	Single
T91	Sars_cov_2	MM	Sars_cov_2	21804	Single
T91	Unrelated	MM	Sars_cov_2	1	Single
T91	Coronaviridae	EQUAL	Coronaviridae	79084	Double
T91	Human	EQUAL	Coronaviridae	0	Double
T91	Influenza	EQUAL	Coronaviridae	0	Double
T91	Metapneumovirus	EQUAL	Coronaviridae	0	Double
T91	Rhinovirus	EQUAL	Coronaviridae	0	Double
T91	Sars_cov_2	EQUAL	Coronaviridae	0	Double
T91	Unrelated	EQUAL	Coronaviridae	36	Double
T91	Coronaviridae	INDEL	Coronaviridae	17	Double
T91	Human	INDEL	Coronaviridae	0	Double
T91	Influenza	INDEL	Coronaviridae	0	Double
T91	Metapneumovirus	INDEL	Coronaviridae	0	Double
T91	Rhinovirus	INDEL	Coronaviridae	0	Double
T91	Sars_cov_2	INDEL	Coronaviridae	0	Double
T91	Unrelated	INDEL	Coronaviridae	0	Double
T91	Coronaviridae	MM	Coronaviridae	22473	Double
T91	Human	MM	Coronaviridae	0	Double
T91	Influenza	MM	Coronaviridae	0	Double
T91	Metapneumovirus	MM	Coronaviridae	1	Double
T91	Rhinovirus	MM	Coronaviridae	0	Double
T91	Sars_cov_2	MM	Coronaviridae	6	Double
T91	Unrelated	MM	Coronaviridae	8	Double
T91	Coronaviridae	EQUAL	Discarded	270	Double
T91	Human	EQUAL	Discarded	0	Double
T91	Influenza	EQUAL	Discarded	1112	Double
T91	Metapneumovirus	EQUAL	Discarded	0	Double
T91	Rhinovirus	EQUAL	Discarded	1037	Double
T91	Sars_cov_2	EQUAL	Discarded	78	Double
T91	Unrelated	EQUAL	Discarded	78	Double
T91	Coronaviridae	INDEL	Discarded	0	Double
T91	Human	INDEL	Discarded	0	Double
T91	Influenza	INDEL	Discarded	1	Double
T91	Metapneumovirus	INDEL	Discarded	0	Double
T91	Rhinovirus	INDEL	Discarded	0	Double
T91	Sars_cov_2	INDEL	Discarded	0	Double
T91	Unrelated	INDEL	Discarded	0	Double
T91	Coronaviridae	MM	Discarded	84	Double
T91	Human	MM	Discarded	0	Double
T91	Influenza	MM	Discarded	343	Double
T91	Metapneumovirus	MM	Discarded	0	Double
T91	Rhinovirus	MM	Discarded	290	Double
T91	Sars_cov_2	MM	Discarded	28	Double
T91	Unrelated	MM	Discarded	21	Double
T91	Coronaviridae	EQUAL	Human	0	Double
T91	Human	EQUAL	Human	77875	Double
T91	Influenza	EQUAL	Human	8	Double
T91	Metapneumovirus	EQUAL	Human	0	Double
T91	Rhinovirus	EQUAL	Human	0	Double
T91	Sars_cov_2	EQUAL	Human	0	Double
T91	Unrelated	EQUAL	Human	77599	Double
T91	Coronaviridae	INDEL	Human	0	Double
T91	Human	INDEL	Human	22	Double
T91	Influenza	INDEL	Human	0	Double
T91	Metapneumovirus	INDEL	Human	0	Double
T91	Rhinovirus	INDEL	Human	0	Double
T91	Sars_cov_2	INDEL	Human	0	Double
T91	Unrelated	INDEL	Human	20	Double
T91	Coronaviridae	MM	Human	39	Double
T91	Human	MM	Human	22278	Double
T91	Influenza	MM	Human	9	Double
T91	Metapneumovirus	MM	Human	36	Double
T91	Rhinovirus	MM	Human	20	Double
T91	Sars_cov_2	MM	Human	16	Double
T91	Unrelated	MM	Human	21854	Double
T91	Coronaviridae	EQUAL	Influenza	0	Double
T91	Human	EQUAL	Influenza	0	Double
T91	Influenza	EQUAL	Influenza	76814	Double
T91	Metapneumovirus	EQUAL	Influenza	0	Double
T91	Rhinovirus	EQUAL	Influenza	0	Double
T91	Sars_cov_2	EQUAL	Influenza	0	Double
T91	Unrelated	EQUAL	Influenza	0	Double
T91	Coronaviridae	INDEL	Influenza	0	Double
T91	Human	INDEL	Influenza	0	Double
T91	Influenza	INDEL	Influenza	19	Double
T91	Metapneumovirus	INDEL	Influenza	0	Double
T91	Rhinovirus	INDEL	Influenza	0	Double
T91	Sars_cov_2	INDEL	Influenza	0	Double
T91	Unrelated	INDEL	Influenza	0	Double
T91	Coronaviridae	MM	Influenza	0	Double
T91	Human	MM	Influenza	0	Double
T91	Influenza	MM	Influenza	21723	Double
T91	Metapneumovirus	MM	Influenza	0	Double
T91	Rhinovirus	MM	Influenza	0	Double
T91	Sars_cov_2	MM	Influenza	0	Double
T91	Unrelated	MM	Influenza	0	Double
T91	Coronaviridae	EQUAL	Metapneumovirus	0	Double
T91	Human	EQUAL	Metapneumovirus	0	Double
T91	Influenza	EQUAL	Metapneumovirus	0	Double
T91	Metapneumovirus	EQUAL	Metapneumovirus	78157	Double
T91	Rhinovirus	EQUAL	Metapneumovirus	0	Double
T91	Sars_cov_2	EQUAL	Metapneumovirus	0	Double
T91	Unrelated	EQUAL	Metapneumovirus	1	Double
T91	Coronaviridae	INDEL	Metapneumovirus	0	Double
T91	Human	INDEL	Metapneumovirus	0	Double
T91	Influenza	INDEL	Metapneumovirus	0	Double
T91	Metapneumovirus	INDEL	Metapneumovirus	23	Double
T91	Rhinovirus	INDEL	Metapneumovirus	0	Double
T91	Sars_cov_2	INDEL	Metapneumovirus	0	Double
T91	Unrelated	INDEL	Metapneumovirus	0	Double
T91	Coronaviridae	MM	Metapneumovirus	0	Double
T91	Human	MM	Metapneumovirus	0	Double
T91	Influenza	MM	Metapneumovirus	0	Double
T91	Metapneumovirus	MM	Metapneumovirus	22003	Double
T91	Rhinovirus	MM	Metapneumovirus	0	Double
T91	Sars_cov_2	MM	Metapneumovirus	0	Double
T91	Unrelated	MM	Metapneumovirus	0	Double
T91	Coronaviridae	EQUAL	pDiscarded	0	Double
T91	Human	EQUAL	pDiscarded	22	Double
T91	Influenza	EQUAL	pDiscarded	28	Double
T91	Metapneumovirus	EQUAL	pDiscarded	42	Double
T91	Rhinovirus	EQUAL	pDiscarded	5	Double
T91	Sars_cov_2	EQUAL	pDiscarded	15	Double
T91	Unrelated	EQUAL	pDiscarded	281	Double
T91	Coronaviridae	INDEL	pDiscarded	0	Double
T91	Human	INDEL	pDiscarded	0	Double
T91	Influenza	INDEL	pDiscarded	0	Double
T91	Metapneumovirus	INDEL	pDiscarded	0	Double
T91	Rhinovirus	INDEL	pDiscarded	0	Double
T91	Sars_cov_2	INDEL	pDiscarded	0	Double
T91	Unrelated	INDEL	pDiscarded	0	Double
T91	Coronaviridae	MM	pDiscarded	55	Double
T91	Human	MM	pDiscarded	3	Double
T91	Influenza	MM	pDiscarded	48	Double
T91	Metapneumovirus	MM	pDiscarded	150	Double
T91	Rhinovirus	MM	pDiscarded	60	Double
T91	Sars_cov_2	MM	pDiscarded	79	Double
T91	Unrelated	MM	pDiscarded	107	Double
T91	Coronaviridae	EQUAL	rc_discarded	0	Double
T91	Human	EQUAL	rc_discarded	5	Double
T91	Influenza	EQUAL	rc_discarded	15	Double
T91	Metapneumovirus	EQUAL	rc_discarded	42	Double
T91	Rhinovirus	EQUAL	rc_discarded	5	Double
T91	Sars_cov_2	EQUAL	rc_discarded	10	Double
T91	Unrelated	EQUAL	rc_discarded	127	Double
T91	Coronaviridae	INDEL	rc_discarded	0	Double
T91	Human	INDEL	rc_discarded	0	Double
T91	Influenza	INDEL	rc_discarded	0	Double
T91	Metapneumovirus	INDEL	rc_discarded	0	Double
T91	Rhinovirus	INDEL	rc_discarded	0	Double
T91	Sars_cov_2	INDEL	rc_discarded	0	Double
T91	Unrelated	INDEL	rc_discarded	0	Double
T91	Coronaviridae	MM	rc_discarded	54	Double
T91	Human	MM	rc_discarded	3	Double
T91	Influenza	MM	rc_discarded	30	Double
T91	Metapneumovirus	MM	rc_discarded	94	Double
T91	Rhinovirus	MM	rc_discarded	35	Double
T91	Sars_cov_2	MM	rc_discarded	131	Double
T91	Unrelated	MM	rc_discarded	37	Double
T91	Coronaviridae	EQUAL	Rhinovirus	0	Double
T91	Human	EQUAL	Rhinovirus	0	Double
T91	Influenza	EQUAL	Rhinovirus	0	Double
T91	Metapneumovirus	EQUAL	Rhinovirus	0	Double
T91	Rhinovirus	EQUAL	Rhinovirus	78305	Double
T91	Sars_cov_2	EQUAL	Rhinovirus	0	Double
T91	Unrelated	EQUAL	Rhinovirus	13	Double
T91	Coronaviridae	INDEL	Rhinovirus	0	Double
T91	Human	INDEL	Rhinovirus	0	Double
T91	Influenza	INDEL	Rhinovirus	0	Double
T91	Metapneumovirus	INDEL	Rhinovirus	0	Double
T91	Rhinovirus	INDEL	Rhinovirus	26	Double
T91	Sars_cov_2	INDEL	Rhinovirus	0	Double
T91	Unrelated	INDEL	Rhinovirus	0	Double
T91	Coronaviridae	MM	Rhinovirus	0	Double
T91	Human	MM	Rhinovirus	0	Double
T91	Influenza	MM	Rhinovirus	0	Double
T91	Metapneumovirus	MM	Rhinovirus	0	Double
T91	Rhinovirus	MM	Rhinovirus	22166	Double
T91	Sars_cov_2	MM	Rhinovirus	0	Double
T91	Unrelated	MM	Rhinovirus	2	Double
T91	Coronaviridae	EQUAL	Sars_cov_2	0	Double
T91	Human	EQUAL	Sars_cov_2	0	Double
T91	Influenza	EQUAL	Sars_cov_2	0	Double
T91	Metapneumovirus	EQUAL	Sars_cov_2	0	Double
T91	Rhinovirus	EQUAL	Sars_cov_2	0	Double
T91	Sars_cov_2	EQUAL	Sars_cov_2	78234	Double
T91	Unrelated	EQUAL	Sars_cov_2	0	Double
T91	Coronaviridae	INDEL	Sars_cov_2	0	Double
T91	Human	INDEL	Sars_cov_2	0	Double
T91	Influenza	INDEL	Sars_cov_2	0	Double
T91	Metapneumovirus	INDEL	Sars_cov_2	0	Double
T91	Rhinovirus	INDEL	Sars_cov_2	0	Double
T91	Sars_cov_2	INDEL	Sars_cov_2	22	Double
T91	Unrelated	INDEL	Sars_cov_2	0	Double
T91	Coronaviridae	MM	Sars_cov_2	0	Double
T91	Human	MM	Sars_cov_2	0	Double
T91	Influenza	MM	Sars_cov_2	0	Double
T91	Metapneumovirus	MM	Sars_cov_2	0	Double
T91	Rhinovirus	MM	Sars_cov_2	0	Double
T91	Sars_cov_2	MM	Sars_cov_2	21726	Double
T91	Unrelated	MM	Sars_cov_2	0	Double
T92	Coronaviridae	EQUAL	Coronaviridae	79504	Single
T92	Human	EQUAL	Coronaviridae	1	Single
T92	Influenza	EQUAL	Coronaviridae	1	Single
T92	Metapneumovirus	EQUAL	Coronaviridae	8	Single
T92	Rhinovirus	EQUAL	Coronaviridae	0	Single
T92	Sars_cov_2	EQUAL	Coronaviridae	0	Single
T92	Unrelated	EQUAL	Coronaviridae	123	Single
T92	Coronaviridae	INDEL	Coronaviridae	16	Single
T92	Human	INDEL	Coronaviridae	0	Single
T92	Influenza	INDEL	Coronaviridae	0	Single
T92	Metapneumovirus	INDEL	Coronaviridae	0	Single
T92	Rhinovirus	INDEL	Coronaviridae	0	Single
T92	Sars_cov_2	INDEL	Coronaviridae	0	Single
T92	Unrelated	INDEL	Coronaviridae	0	Single
T92	Coronaviridae	MM	Coronaviridae	22131	Single
T92	Human	MM	Coronaviridae	4	Single
T92	Influenza	MM	Coronaviridae	0	Single
T92	Metapneumovirus	MM	Coronaviridae	11	Single
T92	Rhinovirus	MM	Coronaviridae	1	Single
T92	Sars_cov_2	MM	Coronaviridae	38	Single
T92	Unrelated	MM	Coronaviridae	41	Single
T92	Coronaviridae	EQUAL	Discarded	259	Single
T92	Human	EQUAL	Discarded	0	Single
T92	Influenza	EQUAL	Discarded	1168	Single
T92	Metapneumovirus	EQUAL	Discarded	0	Single
T92	Rhinovirus	EQUAL	Discarded	1047	Single
T92	Sars_cov_2	EQUAL	Discarded	110	Single
T92	Unrelated	EQUAL	Discarded	77	Single
T92	Coronaviridae	INDEL	Discarded	0	Single
T92	Human	INDEL	Discarded	0	Single
T92	Influenza	INDEL	Discarded	1	Single
T92	Metapneumovirus	INDEL	Discarded	0	Single
T92	Rhinovirus	INDEL	Discarded	0	Single
T92	Sars_cov_2	INDEL	Discarded	0	Single
T92	Unrelated	INDEL	Discarded	0	Single
T92	Coronaviridae	MM	Discarded	91	Single
T92	Human	MM	Discarded	0	Single
T92	Influenza	MM	Discarded	343	Single
T92	Metapneumovirus	MM	Discarded	0	Single
T92	Rhinovirus	MM	Discarded	279	Single
T92	Sars_cov_2	MM	Discarded	28	Single
T92	Unrelated	MM	Discarded	18	Single
T92	Coronaviridae	EQUAL	Human	0	Single
T92	Human	EQUAL	Human	78250	Single
T92	Influenza	EQUAL	Human	18	Single
T92	Metapneumovirus	EQUAL	Human	0	Single
T92	Rhinovirus	EQUAL	Human	0	Single
T92	Sars_cov_2	EQUAL	Human	0	Single
T92	Unrelated	EQUAL	Human	77561	Single
T92	Coronaviridae	INDEL	Human	1	Single
T92	Human	INDEL	Human	17	Single
T92	Influenza	INDEL	Human	0	Single
T92	Metapneumovirus	INDEL	Human	0	Single
T92	Rhinovirus	INDEL	Human	0	Single
T92	Sars_cov_2	INDEL	Human	0	Single
T92	Unrelated	INDEL	Human	18	Single
T92	Coronaviridae	MM	Human	24	Single
T92	Human	MM	Human	21904	Single
T92	Influenza	MM	Human	19	Single
T92	Metapneumovirus	MM	Human	39	Single
T92	Rhinovirus	MM	Human	24	Single
T92	Sars_cov_2	MM	Human	12	Single
T92	Unrelated	MM	Human	21893	Single
T92	Coronaviridae	EQUAL	Influenza	0	Single
T92	Human	EQUAL	Influenza	0	Single
T92	Influenza	EQUAL	Influenza	76719	Single
T92	Metapneumovirus	EQUAL	Influenza	0	Single
T92	Rhinovirus	EQUAL	Influenza	0	Single
T92	Sars_cov_2	EQUAL	Influenza	0	Single
T92	Unrelated	EQUAL	Influenza	15	Single
T92	Coronaviridae	INDEL	Influenza	0	Single
T92	Human	INDEL	Influenza	0	Single
T92	Influenza	INDEL	Influenza	21	Single
T92	Metapneumovirus	INDEL	Influenza	0	Single
T92	Rhinovirus	INDEL	Influenza	0	Single
T92	Sars_cov_2	INDEL	Influenza	0	Single
T92	Unrelated	INDEL	Influenza	0	Single
T92	Coronaviridae	MM	Influenza	0	Single
T92	Human	MM	Influenza	0	Single
T92	Influenza	MM	Influenza	21788	Single
T92	Metapneumovirus	MM	Influenza	0	Single
T92	Rhinovirus	MM	Influenza	0	Single
T92	Sars_cov_2	MM	Influenza	0	Single
T92	Unrelated	MM	Influenza	0	Single
T92	Coronaviridae	EQUAL	Metapneumovirus	0	Single
T92	Human	EQUAL	Metapneumovirus	0	Single
T92	Influenza	EQUAL	Metapneumovirus	0	Single
T92	Metapneumovirus	EQUAL	Metapneumovirus	78543	Single
T92	Rhinovirus	EQUAL	Metapneumovirus	0	Single
T92	Sars_cov_2	EQUAL	Metapneumovirus	0	Single
T92	Unrelated	EQUAL	Metapneumovirus	2	Single
T92	Coronaviridae	INDEL	Metapneumovirus	0	Single
T92	Human	INDEL	Metapneumovirus	0	Single
T92	Influenza	INDEL	Metapneumovirus	0	Single
T92	Metapneumovirus	INDEL	Metapneumovirus	18	Single
T92	Rhinovirus	INDEL	Metapneumovirus	0	Single
T92	Sars_cov_2	INDEL	Metapneumovirus	0	Single
T92	Unrelated	INDEL	Metapneumovirus	0	Single
T92	Coronaviridae	MM	Metapneumovirus	0	Single
T92	Human	MM	Metapneumovirus	0	Single
T92	Influenza	MM	Metapneumovirus	0	Single
T92	Metapneumovirus	MM	Metapneumovirus	21751	Single
T92	Rhinovirus	MM	Metapneumovirus	0	Single
T92	Sars_cov_2	MM	Metapneumovirus	0	Single
T92	Unrelated	MM	Metapneumovirus	1	Single
T92	Coronaviridae	EQUAL	pDiscarded	0	Single
T92	Human	EQUAL	pDiscarded	14	Single
T92	Influenza	EQUAL	pDiscarded	32	Single
T92	Metapneumovirus	EQUAL	pDiscarded	41	Single
T92	Rhinovirus	EQUAL	pDiscarded	6	Single
T92	Sars_cov_2	EQUAL	pDiscarded	16	Single
T92	Unrelated	EQUAL	pDiscarded	281	Single
T92	Coronaviridae	INDEL	pDiscarded	0	Single
T92	Human	INDEL	pDiscarded	0	Single
T92	Influenza	INDEL	pDiscarded	0	Single
T92	Metapneumovirus	INDEL	pDiscarded	0	Single
T92	Rhinovirus	INDEL	pDiscarded	0	Single
T92	Sars_cov_2	INDEL	pDiscarded	0	Single
T92	Unrelated	INDEL	pDiscarded	1	Single
T92	Coronaviridae	MM	pDiscarded	50	Single
T92	Human	MM	pDiscarded	12	Single
T92	Influenza	MM	pDiscarded	32	Single
T92	Metapneumovirus	MM	pDiscarded	137	Single
T92	Rhinovirus	MM	pDiscarded	59	Single
T92	Sars_cov_2	MM	pDiscarded	68	Single
T92	Unrelated	MM	pDiscarded	79	Single
T92	Coronaviridae	EQUAL	Rhinovirus	0	Single
T92	Human	EQUAL	Rhinovirus	6	Single
T92	Influenza	EQUAL	Rhinovirus	0	Single
T92	Metapneumovirus	EQUAL	Rhinovirus	0	Single
T92	Rhinovirus	EQUAL	Rhinovirus	78373	Single
T92	Sars_cov_2	EQUAL	Rhinovirus	0	Single
T92	Unrelated	EQUAL	Rhinovirus	62	Single
T92	Coronaviridae	INDEL	Rhinovirus	0	Single
T92	Human	INDEL	Rhinovirus	0	Single
T92	Influenza	INDEL	Rhinovirus	0	Single
T92	Metapneumovirus	INDEL	Rhinovirus	0	Single
T92	Rhinovirus	INDEL	Rhinovirus	29	Single
T92	Sars_cov_2	INDEL	Rhinovirus	0	Single
T92	Unrelated	INDEL	Rhinovirus	0	Single
T92	Coronaviridae	MM	Rhinovirus	0	Single
T92	Human	MM	Rhinovirus	1	Single
T92	Influenza	MM	Rhinovirus	0	Single
T92	Metapneumovirus	MM	Rhinovirus	0	Single
T92	Rhinovirus	MM	Rhinovirus	22130	Single
T92	Sars_cov_2	MM	Rhinovirus	4	Single
T92	Unrelated	MM	Rhinovirus	17	Single
T92	Coronaviridae	EQUAL	Sars_cov_2	0	Single
T92	Human	EQUAL	Sars_cov_2	0	Single
T92	Influenza	EQUAL	Sars_cov_2	0	Single
T92	Metapneumovirus	EQUAL	Sars_cov_2	0	Single
T92	Rhinovirus	EQUAL	Sars_cov_2	0	Single
T92	Sars_cov_2	EQUAL	Sars_cov_2	78153	Single
T92	Unrelated	EQUAL	Sars_cov_2	1	Single
T92	Coronaviridae	INDEL	Sars_cov_2	0	Single
T92	Human	INDEL	Sars_cov_2	0	Single
T92	Influenza	INDEL	Sars_cov_2	0	Single
T92	Metapneumovirus	INDEL	Sars_cov_2	0	Single
T92	Rhinovirus	INDEL	Sars_cov_2	0	Single
T92	Sars_cov_2	INDEL	Sars_cov_2	19	Single
T92	Unrelated	INDEL	Sars_cov_2	0	Single
T92	Coronaviridae	MM	Sars_cov_2	0	Single
T92	Human	MM	Sars_cov_2	0	Single
T92	Influenza	MM	Sars_cov_2	0	Single
T92	Metapneumovirus	MM	Sars_cov_2	0	Single
T92	Rhinovirus	MM	Sars_cov_2	0	Single
T92	Sars_cov_2	MM	Sars_cov_2	21894	Single
T92	Unrelated	MM	Sars_cov_2	1	Single
T92	Coronaviridae	EQUAL	Coronaviridae	79504	Double
T92	Human	EQUAL	Coronaviridae	0	Double
T92	Influenza	EQUAL	Coronaviridae	0	Double
T92	Metapneumovirus	EQUAL	Coronaviridae	0	Double
T92	Rhinovirus	EQUAL	Coronaviridae	0	Double
T92	Sars_cov_2	EQUAL	Coronaviridae	0	Double
T92	Unrelated	EQUAL	Coronaviridae	33	Double
T92	Coronaviridae	INDEL	Coronaviridae	16	Double
T92	Human	INDEL	Coronaviridae	0	Double
T92	Influenza	INDEL	Coronaviridae	0	Double
T92	Metapneumovirus	INDEL	Coronaviridae	0	Double
T92	Rhinovirus	INDEL	Coronaviridae	0	Double
T92	Sars_cov_2	INDEL	Coronaviridae	0	Double
T92	Unrelated	INDEL	Coronaviridae	0	Double
T92	Coronaviridae	MM	Coronaviridae	22102	Double
T92	Human	MM	Coronaviridae	0	Double
T92	Influenza	MM	Coronaviridae	0	Double
T92	Metapneumovirus	MM	Coronaviridae	0	Double
T92	Rhinovirus	MM	Coronaviridae	0	Double
T92	Sars_cov_2	MM	Coronaviridae	3	Double
T92	Unrelated	MM	Coronaviridae	14	Double
T92	Coronaviridae	EQUAL	Discarded	259	Double
T92	Human	EQUAL	Discarded	0	Double
T92	Influenza	EQUAL	Discarded	1168	Double
T92	Metapneumovirus	EQUAL	Discarded	0	Double
T92	Rhinovirus	EQUAL	Discarded	1047	Double
T92	Sars_cov_2	EQUAL	Discarded	110	Double
T92	Unrelated	EQUAL	Discarded	77	Double
T92	Coronaviridae	INDEL	Discarded	0	Double
T92	Human	INDEL	Discarded	0	Double
T92	Influenza	INDEL	Discarded	1	Double
T92	Metapneumovirus	INDEL	Discarded	0	Double
T92	Rhinovirus	INDEL	Discarded	0	Double
T92	Sars_cov_2	INDEL	Discarded	0	Double
T92	Unrelated	INDEL	Discarded	0	Double
T92	Coronaviridae	MM	Discarded	91	Double
T92	Human	MM	Discarded	0	Double
T92	Influenza	MM	Discarded	343	Double
T92	Metapneumovirus	MM	Discarded	0	Double
T92	Rhinovirus	MM	Discarded	279	Double
T92	Sars_cov_2	MM	Discarded	28	Double
T92	Unrelated	MM	Discarded	18	Double
T92	Coronaviridae	EQUAL	Human	0	Double
T92	Human	EQUAL	Human	78250	Double
T92	Influenza	EQUAL	Human	18	Double
T92	Metapneumovirus	EQUAL	Human	0	Double
T92	Rhinovirus	EQUAL	Human	0	Double
T92	Sars_cov_2	EQUAL	Human	0	Double
T92	Unrelated	EQUAL	Human	77561	Double
T92	Coronaviridae	INDEL	Human	1	Double
T92	Human	INDEL	Human	17	Double
T92	Influenza	INDEL	Human	0	Double
T92	Metapneumovirus	INDEL	Human	0	Double
T92	Rhinovirus	INDEL	Human	0	Double
T92	Sars_cov_2	INDEL	Human	0	Double
T92	Unrelated	INDEL	Human	18	Double
T92	Coronaviridae	MM	Human	24	Double
T92	Human	MM	Human	21904	Double
T92	Influenza	MM	Human	19	Double
T92	Metapneumovirus	MM	Human	39	Double
T92	Rhinovirus	MM	Human	24	Double
T92	Sars_cov_2	MM	Human	12	Double
T92	Unrelated	MM	Human	21893	Double
T92	Coronaviridae	EQUAL	Influenza	0	Double
T92	Human	EQUAL	Influenza	0	Double
T92	Influenza	EQUAL	Influenza	76702	Double
T92	Metapneumovirus	EQUAL	Influenza	0	Double
T92	Rhinovirus	EQUAL	Influenza	0	Double
T92	Sars_cov_2	EQUAL	Influenza	0	Double
T92	Unrelated	EQUAL	Influenza	1	Double
T92	Coronaviridae	INDEL	Influenza	0	Double
T92	Human	INDEL	Influenza	0	Double
T92	Influenza	INDEL	Influenza	21	Double
T92	Metapneumovirus	INDEL	Influenza	0	Double
T92	Rhinovirus	INDEL	Influenza	0	Double
T92	Sars_cov_2	INDEL	Influenza	0	Double
T92	Unrelated	INDEL	Influenza	0	Double
T92	Coronaviridae	MM	Influenza	0	Double
T92	Human	MM	Influenza	0	Double
T92	Influenza	MM	Influenza	21757	Double
T92	Metapneumovirus	MM	Influenza	0	Double
T92	Rhinovirus	MM	Influenza	0	Double
T92	Sars_cov_2	MM	Influenza	0	Double
T92	Unrelated	MM	Influenza	0	Double
T92	Coronaviridae	EQUAL	Metapneumovirus	0	Double
T92	Human	EQUAL	Metapneumovirus	0	Double
T92	Influenza	EQUAL	Metapneumovirus	0	Double
T92	Metapneumovirus	EQUAL	Metapneumovirus	78526	Double
T92	Rhinovirus	EQUAL	Metapneumovirus	0	Double
T92	Sars_cov_2	EQUAL	Metapneumovirus	0	Double
T92	Unrelated	EQUAL	Metapneumovirus	0	Double
T92	Coronaviridae	INDEL	Metapneumovirus	0	Double
T92	Human	INDEL	Metapneumovirus	0	Double
T92	Influenza	INDEL	Metapneumovirus	0	Double
T92	Metapneumovirus	INDEL	Metapneumovirus	18	Double
T92	Rhinovirus	INDEL	Metapneumovirus	0	Double
T92	Sars_cov_2	INDEL	Metapneumovirus	0	Double
T92	Unrelated	INDEL	Metapneumovirus	0	Double
T92	Coronaviridae	MM	Metapneumovirus	0	Double
T92	Human	MM	Metapneumovirus	0	Double
T92	Influenza	MM	Metapneumovirus	0	Double
T92	Metapneumovirus	MM	Metapneumovirus	21674	Double
T92	Rhinovirus	MM	Metapneumovirus	0	Double
T92	Sars_cov_2	MM	Metapneumovirus	0	Double
T92	Unrelated	MM	Metapneumovirus	0	Double
T92	Coronaviridae	EQUAL	pDiscarded	0	Double
T92	Human	EQUAL	pDiscarded	14	Double
T92	Influenza	EQUAL	pDiscarded	32	Double
T92	Metapneumovirus	EQUAL	pDiscarded	41	Double
T92	Rhinovirus	EQUAL	pDiscarded	6	Double
T92	Sars_cov_2	EQUAL	pDiscarded	16	Double
T92	Unrelated	EQUAL	pDiscarded	281	Double
T92	Coronaviridae	INDEL	pDiscarded	0	Double
T92	Human	INDEL	pDiscarded	0	Double
T92	Influenza	INDEL	pDiscarded	0	Double
T92	Metapneumovirus	INDEL	pDiscarded	0	Double
T92	Rhinovirus	INDEL	pDiscarded	0	Double
T92	Sars_cov_2	INDEL	pDiscarded	0	Double
T92	Unrelated	INDEL	pDiscarded	1	Double
T92	Coronaviridae	MM	pDiscarded	50	Double
T92	Human	MM	pDiscarded	12	Double
T92	Influenza	MM	pDiscarded	32	Double
T92	Metapneumovirus	MM	pDiscarded	137	Double
T92	Rhinovirus	MM	pDiscarded	59	Double
T92	Sars_cov_2	MM	pDiscarded	68	Double
T92	Unrelated	MM	pDiscarded	79	Double
T92	Coronaviridae	EQUAL	rc_discarded	0	Double
T92	Human	EQUAL	rc_discarded	7	Double
T92	Influenza	EQUAL	rc_discarded	18	Double
T92	Metapneumovirus	EQUAL	rc_discarded	25	Double
T92	Rhinovirus	EQUAL	rc_discarded	2	Double
T92	Sars_cov_2	EQUAL	rc_discarded	3	Double
T92	Unrelated	EQUAL	rc_discarded	153	Double
T92	Coronaviridae	INDEL	rc_discarded	0	Double
T92	Human	INDEL	rc_discarded	0	Double
T92	Influenza	INDEL	rc_discarded	0	Double
T92	Metapneumovirus	INDEL	rc_discarded	0	Double
T92	Rhinovirus	INDEL	rc_discarded	0	Double
T92	Sars_cov_2	INDEL	rc_discarded	0	Double
T92	Unrelated	INDEL	rc_discarded	0	Double
T92	Coronaviridae	MM	rc_discarded	29	Double
T92	Human	MM	rc_discarded	5	Double
T92	Influenza	MM	rc_discarded	31	Double
T92	Metapneumovirus	MM	rc_discarded	88	Double
