dataid	knownlabel	readtype	predictedlabel	readcounts	testclass
FPRT27	Rhinovirus	MM	Human	107	Coronaviridae
FPRT27	Sars_cov_2	MM	Human	4	Coronaviridae
FPRT27	Influenza	EQUAL	Influenza	2230	Coronaviridae
FPRT27	Metapneumovirus	EQUAL	Influenza	0	Coronaviridae
FPRT27	Rhinovirus	EQUAL	Influenza	0	Coronaviridae
FPRT27	Sars_cov_2	EQUAL	Influenza	0	Coronaviridae
FPRT27	Influenza	INDEL	Influenza	1	Coronaviridae
FPRT27	Metapneumovirus	INDEL	Influenza	0	Coronaviridae
FPRT27	Rhinovirus	INDEL	Influenza	0	Coronaviridae
FPRT27	Sars_cov_2	INDEL	Influenza	0	Coronaviridae
FPRT27	Influenza	MM	Influenza	610	Coronaviridae
FPRT27	Metapneumovirus	MM	Influenza	0	Coronaviridae
FPRT27	Rhinovirus	MM	Influenza	0	Coronaviridae
FPRT27	Sars_cov_2	MM	Influenza	0	Coronaviridae
FPRT27	Influenza	EQUAL	Metapneumovirus	0	Coronaviridae
FPRT27	Metapneumovirus	EQUAL	Metapneumovirus	5484	Coronaviridae
FPRT27	Rhinovirus	EQUAL	Metapneumovirus	0	Coronaviridae
FPRT27	Sars_cov_2	EQUAL	Metapneumovirus	0	Coronaviridae
FPRT27	Influenza	INDEL	Metapneumovirus	0	Coronaviridae
FPRT27	Metapneumovirus	INDEL	Metapneumovirus	1	Coronaviridae
FPRT27	Rhinovirus	INDEL	Metapneumovirus	0	Coronaviridae
FPRT27	Sars_cov_2	INDEL	Metapneumovirus	0	Coronaviridae
FPRT27	Influenza	MM	Metapneumovirus	0	Coronaviridae
FPRT27	Metapneumovirus	MM	Metapneumovirus	1521	Coronaviridae
FPRT27	Rhinovirus	MM	Metapneumovirus	0	Coronaviridae
FPRT27	Sars_cov_2	MM	Metapneumovirus	0	Coronaviridae
FPRT27	Influenza	EQUAL	pDiscarded	1	Coronaviridae
FPRT27	Metapneumovirus	EQUAL	pDiscarded	4	Coronaviridae
FPRT27	Rhinovirus	EQUAL	pDiscarded	24	Coronaviridae
FPRT27	Sars_cov_2	EQUAL	pDiscarded	0	Coronaviridae
FPRT27	Influenza	INDEL	pDiscarded	0	Coronaviridae
FPRT27	Metapneumovirus	INDEL	pDiscarded	0	Coronaviridae
FPRT27	Rhinovirus	INDEL	pDiscarded	0	Coronaviridae
FPRT27	Sars_cov_2	INDEL	pDiscarded	0	Coronaviridae
FPRT27	Influenza	MM	pDiscarded	2	Coronaviridae
FPRT27	Metapneumovirus	MM	pDiscarded	12	Coronaviridae
FPRT27	Rhinovirus	MM	pDiscarded	284	Coronaviridae
FPRT27	Sars_cov_2	MM	pDiscarded	4	Coronaviridae
FPRT27	Influenza	EQUAL	rc_discarded	2	Coronaviridae
FPRT27	Metapneumovirus	EQUAL	rc_discarded	4	Coronaviridae
FPRT27	Rhinovirus	EQUAL	rc_discarded	13	Coronaviridae
FPRT27	Sars_cov_2	EQUAL	rc_discarded	0	Coronaviridae
FPRT27	Influenza	INDEL	rc_discarded	0	Coronaviridae
FPRT27	Metapneumovirus	INDEL	rc_discarded	0	Coronaviridae
FPRT27	Rhinovirus	INDEL	rc_discarded	0	Coronaviridae
FPRT27	Sars_cov_2	INDEL	rc_discarded	0	Coronaviridae
FPRT27	Influenza	MM	rc_discarded	1	Coronaviridae
FPRT27	Metapneumovirus	MM	rc_discarded	6	Coronaviridae
FPRT27	Rhinovirus	MM	rc_discarded	150	Coronaviridae
FPRT27	Sars_cov_2	MM	rc_discarded	9	Coronaviridae
FPRT27	Influenza	EQUAL	Rhinovirus	0	Coronaviridae
FPRT27	Metapneumovirus	EQUAL	Rhinovirus	0	Coronaviridae
FPRT27	Rhinovirus	EQUAL	Rhinovirus	370934	Coronaviridae
FPRT27	Sars_cov_2	EQUAL	Rhinovirus	0	Coronaviridae
FPRT27	Influenza	INDEL	Rhinovirus	0	Coronaviridae
FPRT27	Metapneumovirus	INDEL	Rhinovirus	0	Coronaviridae
FPRT27	Rhinovirus	INDEL	Rhinovirus	91	Coronaviridae
FPRT27	Sars_cov_2	INDEL	Rhinovirus	0	Coronaviridae
FPRT27	Influenza	MM	Rhinovirus	0	Coronaviridae
FPRT27	Metapneumovirus	MM	Rhinovirus	0	Coronaviridae
FPRT27	Rhinovirus	MM	Rhinovirus	104472	Coronaviridae
FPRT27	Sars_cov_2	MM	Rhinovirus	0	Coronaviridae
FPRT27	Influenza	EQUAL	Sars_cov_2	0	Coronaviridae
FPRT27	Metapneumovirus	EQUAL	Sars_cov_2	0	Coronaviridae
FPRT27	Rhinovirus	EQUAL	Sars_cov_2	0	Coronaviridae
FPRT27	Sars_cov_2	EQUAL	Sars_cov_2	5982	Coronaviridae
FPRT27	Influenza	INDEL	Sars_cov_2	0	Coronaviridae
FPRT27	Metapneumovirus	INDEL	Sars_cov_2	0	Coronaviridae
FPRT27	Rhinovirus	INDEL	Sars_cov_2	0	Coronaviridae
FPRT27	Sars_cov_2	INDEL	Sars_cov_2	3	Coronaviridae
FPRT27	Influenza	MM	Sars_cov_2	0	Coronaviridae
FPRT27	Metapneumovirus	MM	Sars_cov_2	0	Coronaviridae
FPRT27	Rhinovirus	MM	Sars_cov_2	0	Coronaviridae
FPRT27	Sars_cov_2	MM	Sars_cov_2	1645	Coronaviridae
FPRT28	Human	EQUAL	Coronaviridae	0	Coronaviridae
FPRT28	Influenza	EQUAL	Coronaviridae	0	Coronaviridae
FPRT28	Metapneumovirus	EQUAL	Coronaviridae	0	Coronaviridae
FPRT28	Rhinovirus	EQUAL	Coronaviridae	0	Coronaviridae
FPRT28	Sars_cov_2	EQUAL	Coronaviridae	0	Coronaviridae
FPRT28	Human	INDEL	Coronaviridae	0	Coronaviridae
FPRT28	Influenza	INDEL	Coronaviridae	0	Coronaviridae
FPRT28	Metapneumovirus	INDEL	Coronaviridae	0	Coronaviridae
FPRT28	Rhinovirus	INDEL	Coronaviridae	0	Coronaviridae
FPRT28	Sars_cov_2	INDEL	Coronaviridae	0	Coronaviridae
FPRT28	Human	MM	Coronaviridae	0	Coronaviridae
FPRT28	Influenza	MM	Coronaviridae	0	Coronaviridae
FPRT28	Metapneumovirus	MM	Coronaviridae	0	Coronaviridae
FPRT28	Rhinovirus	MM	Coronaviridae	0	Coronaviridae
FPRT28	Sars_cov_2	MM	Coronaviridae	7	Coronaviridae
FPRT28	Human	EQUAL	Discarded	0	Coronaviridae
FPRT28	Influenza	EQUAL	Discarded	139	Coronaviridae
FPRT28	Metapneumovirus	EQUAL	Discarded	0	Coronaviridae
FPRT28	Rhinovirus	EQUAL	Discarded	123	Coronaviridae
FPRT28	Sars_cov_2	EQUAL	Discarded	241	Coronaviridae
FPRT28	Human	INDEL	Discarded	0	Coronaviridae
FPRT28	Influenza	INDEL	Discarded	0	Coronaviridae
FPRT28	Metapneumovirus	INDEL	Discarded	0	Coronaviridae
FPRT28	Rhinovirus	INDEL	Discarded	0	Coronaviridae
FPRT28	Sars_cov_2	INDEL	Discarded	0	Coronaviridae
FPRT28	Human	MM	Discarded	0	Coronaviridae
FPRT28	Influenza	MM	Discarded	27	Coronaviridae
FPRT28	Metapneumovirus	MM	Discarded	0	Coronaviridae
FPRT28	Rhinovirus	MM	Discarded	36	Coronaviridae
FPRT28	Sars_cov_2	MM	Discarded	68	Coronaviridae
FPRT28	Human	EQUAL	Human	157598	Coronaviridae
FPRT28	Influenza	EQUAL	Human	0	Coronaviridae
FPRT28	Metapneumovirus	EQUAL	Human	0	Coronaviridae
FPRT28	Rhinovirus	EQUAL	Human	1	Coronaviridae
FPRT28	Sars_cov_2	EQUAL	Human	2	Coronaviridae
FPRT28	Human	INDEL	Human	38	Coronaviridae
FPRT28	Influenza	INDEL	Human	0	Coronaviridae
FPRT28	Metapneumovirus	INDEL	Human	0	Coronaviridae
FPRT28	Rhinovirus	INDEL	Human	0	Coronaviridae
FPRT28	Sars_cov_2	INDEL	Human	0	Coronaviridae
FPRT28	Human	MM	Human	44626	Coronaviridae
FPRT28	Influenza	MM	Human	1	Coronaviridae
FPRT28	Metapneumovirus	MM	Human	2	Coronaviridae
FPRT28	Rhinovirus	MM	Human	4	Coronaviridae
FPRT28	Sars_cov_2	MM	Human	33	Coronaviridae
FPRT28	Human	EQUAL	Influenza	0	Coronaviridae
FPRT28	Influenza	EQUAL	Influenza	8276	Coronaviridae
FPRT28	Metapneumovirus	EQUAL	Influenza	0	Coronaviridae
FPRT28	Rhinovirus	EQUAL	Influenza	0	Coronaviridae
FPRT28	Sars_cov_2	EQUAL	Influenza	0	Coronaviridae
FPRT28	Human	INDEL	Influenza	0	Coronaviridae
FPRT28	Influenza	INDEL	Influenza	2	Coronaviridae
FPRT28	Metapneumovirus	INDEL	Influenza	0	Coronaviridae
FPRT28	Rhinovirus	INDEL	Influenza	0	Coronaviridae
FPRT28	Sars_cov_2	INDEL	Influenza	0	Coronaviridae
FPRT28	Human	MM	Influenza	0	Coronaviridae
FPRT28	Influenza	MM	Influenza	2462	Coronaviridae
FPRT28	Metapneumovirus	MM	Influenza	0	Coronaviridae
FPRT28	Rhinovirus	MM	Influenza	0	Coronaviridae
FPRT28	Sars_cov_2	MM	Influenza	0	Coronaviridae
FPRT28	Human	EQUAL	Metapneumovirus	0	Coronaviridae
FPRT28	Influenza	EQUAL	Metapneumovirus	0	Coronaviridae
FPRT28	Metapneumovirus	EQUAL	Metapneumovirus	3644	Coronaviridae
FPRT28	Rhinovirus	EQUAL	Metapneumovirus	0	Coronaviridae
FPRT28	Sars_cov_2	EQUAL	Metapneumovirus	0	Coronaviridae
FPRT28	Human	INDEL	Metapneumovirus	0	Coronaviridae
FPRT28	Influenza	INDEL	Metapneumovirus	0	Coronaviridae
FPRT28	Metapneumovirus	INDEL	Metapneumovirus	2	Coronaviridae
FPRT28	Rhinovirus	INDEL	Metapneumovirus	0	Coronaviridae
FPRT28	Sars_cov_2	INDEL	Metapneumovirus	0	Coronaviridae
FPRT28	Human	MM	Metapneumovirus	0	Coronaviridae
FPRT28	Influenza	MM	Metapneumovirus	0	Coronaviridae
FPRT28	Metapneumovirus	MM	Metapneumovirus	1061	Coronaviridae
FPRT28	Rhinovirus	MM	Metapneumovirus	0	Coronaviridae
FPRT28	Sars_cov_2	MM	Metapneumovirus	0	Coronaviridae
FPRT28	Human	EQUAL	pDiscarded	21	Coronaviridae
FPRT28	Influenza	EQUAL	pDiscarded	6	Coronaviridae
FPRT28	Metapneumovirus	EQUAL	pDiscarded	0	Coronaviridae
FPRT28	Rhinovirus	EQUAL	pDiscarded	0	Coronaviridae
FPRT28	Sars_cov_2	EQUAL	pDiscarded	37	Coronaviridae
FPRT28	Human	INDEL	pDiscarded	0	Coronaviridae
FPRT28	Influenza	INDEL	pDiscarded	0	Coronaviridae
FPRT28	Metapneumovirus	INDEL	pDiscarded	0	Coronaviridae
FPRT28	Rhinovirus	INDEL	pDiscarded	0	Coronaviridae
FPRT28	Sars_cov_2	INDEL	pDiscarded	0	Coronaviridae
FPRT28	Human	MM	pDiscarded	12	Coronaviridae
FPRT28	Influenza	MM	pDiscarded	2	Coronaviridae
FPRT28	Metapneumovirus	MM	pDiscarded	6	Coronaviridae
FPRT28	Rhinovirus	MM	pDiscarded	11	Coronaviridae
FPRT28	Sars_cov_2	MM	pDiscarded	161	Coronaviridae
FPRT28	Human	EQUAL	rc_discarded	14	Coronaviridae
FPRT28	Influenza	EQUAL	rc_discarded	2	Coronaviridae
FPRT28	Metapneumovirus	EQUAL	rc_discarded	2	Coronaviridae
FPRT28	Rhinovirus	EQUAL	rc_discarded	0	Coronaviridae
FPRT28	Sars_cov_2	EQUAL	rc_discarded	23	Coronaviridae
FPRT28	Human	INDEL	rc_discarded	0	Coronaviridae
FPRT28	Influenza	INDEL	rc_discarded	0	Coronaviridae
FPRT28	Metapneumovirus	INDEL	rc_discarded	0	Coronaviridae
FPRT28	Rhinovirus	INDEL	rc_discarded	0	Coronaviridae
FPRT28	Sars_cov_2	INDEL	rc_discarded	0	Coronaviridae
FPRT28	Human	MM	rc_discarded	3	Coronaviridae
FPRT28	Influenza	MM	rc_discarded	4	Coronaviridae
FPRT28	Metapneumovirus	MM	rc_discarded	3	Coronaviridae
FPRT28	Rhinovirus	MM	rc_discarded	3	Coronaviridae
FPRT28	Sars_cov_2	MM	rc_discarded	286	Coronaviridae
FPRT28	Human	EQUAL	Rhinovirus	0	Coronaviridae
FPRT28	Influenza	EQUAL	Rhinovirus	0	Coronaviridae
FPRT28	Metapneumovirus	EQUAL	Rhinovirus	0	Coronaviridae
FPRT28	Rhinovirus	EQUAL	Rhinovirus	7794	Coronaviridae
FPRT28	Sars_cov_2	EQUAL	Rhinovirus	0	Coronaviridae
FPRT28	Human	INDEL	Rhinovirus	0	Coronaviridae
FPRT28	Influenza	INDEL	Rhinovirus	0	Coronaviridae
FPRT28	Metapneumovirus	INDEL	Rhinovirus	0	Coronaviridae
FPRT28	Rhinovirus	INDEL	Rhinovirus	1	Coronaviridae
FPRT28	Sars_cov_2	INDEL	Rhinovirus	0	Coronaviridae
FPRT28	Human	MM	Rhinovirus	0	Coronaviridae
FPRT28	Influenza	MM	Rhinovirus	0	Coronaviridae
FPRT28	Metapneumovirus	MM	Rhinovirus	0	Coronaviridae
FPRT28	Rhinovirus	MM	Rhinovirus	2297	Coronaviridae
FPRT28	Sars_cov_2	MM	Rhinovirus	0	Coronaviridae
FPRT28	Human	EQUAL	Sars_cov_2	0	Coronaviridae
FPRT28	Influenza	EQUAL	Sars_cov_2	0	Coronaviridae
FPRT28	Metapneumovirus	EQUAL	Sars_cov_2	0	Coronaviridae
FPRT28	Rhinovirus	EQUAL	Sars_cov_2	0	Coronaviridae
FPRT28	Sars_cov_2	EQUAL	Sars_cov_2	211028	Coronaviridae
FPRT28	Human	INDEL	Sars_cov_2	0	Coronaviridae
FPRT28	Influenza	INDEL	Sars_cov_2	0	Coronaviridae
FPRT28	Metapneumovirus	INDEL	Sars_cov_2	0	Coronaviridae
FPRT28	Rhinovirus	INDEL	Sars_cov_2	0	Coronaviridae
FPRT28	Sars_cov_2	INDEL	Sars_cov_2	75	Coronaviridae
FPRT28	Human	MM	Sars_cov_2	0	Coronaviridae
FPRT28	Influenza	MM	Sars_cov_2	0	Coronaviridae
FPRT28	Metapneumovirus	MM	Sars_cov_2	0	Coronaviridae
FPRT28	Rhinovirus	MM	Sars_cov_2	0	Coronaviridae
FPRT28	Sars_cov_2	MM	Sars_cov_2	59816	Coronaviridae
FPRT29	Human	EQUAL	Coronaviridae	0	Coronaviridae
FPRT29	Influenza	EQUAL	Coronaviridae	0	Coronaviridae
FPRT29	Metapneumovirus	EQUAL	Coronaviridae	0	Coronaviridae
FPRT29	Rhinovirus	EQUAL	Coronaviridae	0	Coronaviridae
FPRT29	Sars_cov_2	EQUAL	Coronaviridae	0	Coronaviridae
FPRT29	Unrelated	EQUAL	Coronaviridae	0	Coronaviridae
FPRT29	Human	INDEL	Coronaviridae	0	Coronaviridae
FPRT29	Influenza	INDEL	Coronaviridae	0	Coronaviridae
FPRT29	Metapneumovirus	INDEL	Coronaviridae	0	Coronaviridae
FPRT29	Rhinovirus	INDEL	Coronaviridae	0	Coronaviridae
FPRT29	Sars_cov_2	INDEL	Coronaviridae	0	Coronaviridae
FPRT29	Unrelated	INDEL	Coronaviridae	0	Coronaviridae
FPRT29	Human	MM	Coronaviridae	0	Coronaviridae
FPRT29	Influenza	MM	Coronaviridae	0	Coronaviridae
FPRT29	Metapneumovirus	MM	Coronaviridae	0	Coronaviridae
FPRT29	Rhinovirus	MM	Coronaviridae	0	Coronaviridae
FPRT29	Sars_cov_2	MM	Coronaviridae	1	Coronaviridae
FPRT29	Unrelated	MM	Coronaviridae	1	Coronaviridae
FPRT29	Human	EQUAL	Discarded	0	Coronaviridae
FPRT29	Influenza	EQUAL	Discarded	313	Coronaviridae
FPRT29	Metapneumovirus	EQUAL	Discarded	0	Coronaviridae
FPRT29	Rhinovirus	EQUAL	Discarded	2489	Coronaviridae
FPRT29	Sars_cov_2	EQUAL	Discarded	50	Coronaviridae
FPRT29	Unrelated	EQUAL	Discarded	15	Coronaviridae
FPRT29	Human	INDEL	Discarded	0	Coronaviridae
FPRT29	Influenza	INDEL	Discarded	0	Coronaviridae
FPRT29	Metapneumovirus	INDEL	Discarded	0	Coronaviridae
FPRT29	Rhinovirus	INDEL	Discarded	0	Coronaviridae
FPRT29	Sars_cov_2	INDEL	Discarded	0	Coronaviridae
FPRT29	Unrelated	INDEL	Discarded	0	Coronaviridae
FPRT29	Human	MM	Discarded	0	Coronaviridae
FPRT29	Influenza	MM	Discarded	100	Coronaviridae
FPRT29	Metapneumovirus	MM	Discarded	0	Coronaviridae
FPRT29	Rhinovirus	MM	Discarded	697	Coronaviridae
FPRT29	Sars_cov_2	MM	Discarded	18	Coronaviridae
FPRT29	Unrelated	MM	Discarded	1	Coronaviridae
FPRT29	Human	EQUAL	Human	87569	Coronaviridae
FPRT29	Influenza	EQUAL	Human	3	Coronaviridae
FPRT29	Metapneumovirus	EQUAL	Human	0	Coronaviridae
FPRT29	Rhinovirus	EQUAL	Human	0	Coronaviridae
FPRT29	Sars_cov_2	EQUAL	Human	0	Coronaviridae
FPRT29	Unrelated	EQUAL	Human	2535	Coronaviridae
FPRT29	Human	INDEL	Human	21	Coronaviridae
FPRT29	Influenza	INDEL	Human	0	Coronaviridae
FPRT29	Metapneumovirus	INDEL	Human	0	Coronaviridae
FPRT29	Rhinovirus	INDEL	Human	1	Coronaviridae
FPRT29	Sars_cov_2	INDEL	Human	0	Coronaviridae
FPRT29	Unrelated	INDEL	Human	2	Coronaviridae
FPRT29	Human	MM	Human	24695	Coronaviridae
FPRT29	Influenza	MM	Human	4	Coronaviridae
FPRT29	Metapneumovirus	MM	Human	24	Coronaviridae
FPRT29	Rhinovirus	MM	Human	52	Coronaviridae
FPRT29	Sars_cov_2	MM	Human	6	Coronaviridae
FPRT29	Unrelated	MM	Human	683	Coronaviridae
FPRT29	Human	EQUAL	Influenza	0	Coronaviridae
FPRT29	Influenza	EQUAL	Influenza	19749	Coronaviridae
FPRT29	Metapneumovirus	EQUAL	Influenza	0	Coronaviridae
FPRT29	Rhinovirus	EQUAL	Influenza	0	Coronaviridae
FPRT29	Sars_cov_2	EQUAL	Influenza	0	Coronaviridae
FPRT29	Unrelated	EQUAL	Influenza	0	Coronaviridae
FPRT29	Human	INDEL	Influenza	0	Coronaviridae
FPRT29	Influenza	INDEL	Influenza	3	Coronaviridae
FPRT29	Metapneumovirus	INDEL	Influenza	0	Coronaviridae
FPRT29	Rhinovirus	INDEL	Influenza	0	Coronaviridae
FPRT29	Sars_cov_2	INDEL	Influenza	0	Coronaviridae
FPRT29	Unrelated	INDEL	Influenza	0	Coronaviridae
FPRT29	Human	MM	Influenza	0	Coronaviridae
FPRT29	Influenza	MM	Influenza	5555	Coronaviridae
FPRT29	Metapneumovirus	MM	Influenza	0	Coronaviridae
FPRT29	Rhinovirus	MM	Influenza	0	Coronaviridae
FPRT29	Sars_cov_2	MM	Influenza	0	Coronaviridae
FPRT29	Unrelated	MM	Influenza	0	Coronaviridae
FPRT29	Human	EQUAL	Metapneumovirus	0	Coronaviridae
FPRT29	Influenza	EQUAL	Metapneumovirus	0	Coronaviridae
FPRT29	Metapneumovirus	EQUAL	Metapneumovirus	45651	Coronaviridae
FPRT29	Rhinovirus	EQUAL	Metapneumovirus	0	Coronaviridae
FPRT29	Sars_cov_2	EQUAL	Metapneumovirus	0	Coronaviridae
FPRT29	Unrelated	EQUAL	Metapneumovirus	0	Coronaviridae
FPRT29	Human	INDEL	Metapneumovirus	0	Coronaviridae
FPRT29	Influenza	INDEL	Metapneumovirus	0	Coronaviridae
FPRT29	Metapneumovirus	INDEL	Metapneumovirus	15	Coronaviridae
FPRT29	Rhinovirus	INDEL	Metapneumovirus	0	Coronaviridae
FPRT29	Sars_cov_2	INDEL	Metapneumovirus	0	Coronaviridae
FPRT29	Unrelated	INDEL	Metapneumovirus	0	Coronaviridae
FPRT29	Human	MM	Metapneumovirus	0	Coronaviridae
FPRT29	Influenza	MM	Metapneumovirus	0	Coronaviridae
FPRT29	Metapneumovirus	MM	Metapneumovirus	12671	Coronaviridae
FPRT29	Rhinovirus	MM	Metapneumovirus	0	Coronaviridae
FPRT29	Sars_cov_2	MM	Metapneumovirus	0	Coronaviridae
FPRT29	Unrelated	MM	Metapneumovirus	0	Coronaviridae
FPRT29	Human	EQUAL	pDiscarded	17	Coronaviridae
FPRT29	Influenza	EQUAL	pDiscarded	10	Coronaviridae
FPRT29	Metapneumovirus	EQUAL	pDiscarded	23	Coronaviridae
FPRT29	Rhinovirus	EQUAL	pDiscarded	17	Coronaviridae
FPRT29	Sars_cov_2	EQUAL	pDiscarded	4	Coronaviridae
FPRT29	Unrelated	EQUAL	pDiscarded	15	Coronaviridae
FPRT29	Human	INDEL	pDiscarded	0	Coronaviridae
FPRT29	Influenza	INDEL	pDiscarded	0	Coronaviridae
FPRT29	Metapneumovirus	INDEL	pDiscarded	0	Coronaviridae
FPRT29	Rhinovirus	INDEL	pDiscarded	1	Coronaviridae
FPRT29	Sars_cov_2	INDEL	pDiscarded	0	Coronaviridae
FPRT29	Unrelated	INDEL	pDiscarded	0	Coronaviridae
FPRT29	Human	MM	pDiscarded	3	Coronaviridae
FPRT29	Influenza	MM	pDiscarded	7	Coronaviridae
FPRT29	Metapneumovirus	MM	pDiscarded	95	Coronaviridae
FPRT29	Rhinovirus	MM	pDiscarded	139	Coronaviridae
FPRT29	Sars_cov_2	MM	pDiscarded	48	Coronaviridae
FPRT29	Unrelated	MM	pDiscarded	2	Coronaviridae
FPRT29	Human	EQUAL	rc_discarded	6	Coronaviridae
FPRT29	Influenza	EQUAL	rc_discarded	3	Coronaviridae
FPRT29	Metapneumovirus	EQUAL	rc_discarded	13	Coronaviridae
FPRT29	Rhinovirus	EQUAL	rc_discarded	5	Coronaviridae
FPRT29	Sars_cov_2	EQUAL	rc_discarded	6	Coronaviridae
FPRT29	Unrelated	EQUAL	rc_discarded	13	Coronaviridae
FPRT29	Human	INDEL	rc_discarded	0	Coronaviridae
FPRT29	Influenza	INDEL	rc_discarded	0	Coronaviridae
FPRT29	Metapneumovirus	INDEL	rc_discarded	0	Coronaviridae
FPRT29	Rhinovirus	INDEL	rc_discarded	0	Coronaviridae
FPRT29	Sars_cov_2	INDEL	rc_discarded	0	Coronaviridae
FPRT29	Unrelated	INDEL	rc_discarded	0	Coronaviridae
FPRT29	Human	MM	rc_discarded	3	Coronaviridae
FPRT29	Influenza	MM	rc_discarded	9	Coronaviridae
FPRT29	Metapneumovirus	MM	rc_discarded	53	Coronaviridae
FPRT29	Rhinovirus	MM	rc_discarded	91	Coronaviridae
FPRT29	Sars_cov_2	MM	rc_discarded	77	Coronaviridae
FPRT29	Unrelated	MM	rc_discarded	1	Coronaviridae
FPRT29	Human	EQUAL	Rhinovirus	0	Coronaviridae
FPRT29	Influenza	EQUAL	Rhinovirus	0	Coronaviridae
FPRT29	Metapneumovirus	EQUAL	Rhinovirus	0	Coronaviridae
FPRT29	Rhinovirus	EQUAL	Rhinovirus	187354	Coronaviridae
FPRT29	Sars_cov_2	EQUAL	Rhinovirus	0	Coronaviridae
FPRT29	Unrelated	EQUAL	Rhinovirus	2	Coronaviridae
FPRT29	Human	INDEL	Rhinovirus	0	Coronaviridae
FPRT29	Influenza	INDEL	Rhinovirus	0	Coronaviridae
FPRT29	Metapneumovirus	INDEL	Rhinovirus	0	Coronaviridae
FPRT29	Rhinovirus	INDEL	Rhinovirus	51	Coronaviridae
FPRT29	Sars_cov_2	INDEL	Rhinovirus	0	Coronaviridae
FPRT29	Unrelated	INDEL	Rhinovirus	0	Coronaviridae
FPRT29	Human	MM	Rhinovirus	0	Coronaviridae
FPRT29	Influenza	MM	Rhinovirus	0	Coronaviridae
FPRT29	Metapneumovirus	MM	Rhinovirus	0	Coronaviridae
FPRT29	Rhinovirus	MM	Rhinovirus	52582	Coronaviridae
FPRT29	Sars_cov_2	MM	Rhinovirus	0	Coronaviridae
FPRT29	Unrelated	MM	Rhinovirus	0	Coronaviridae
FPRT29	Human	EQUAL	Sars_cov_2	0	Coronaviridae
FPRT29	Influenza	EQUAL	Sars_cov_2	0	Coronaviridae
FPRT29	Metapneumovirus	EQUAL	Sars_cov_2	0	Coronaviridae
FPRT29	Rhinovirus	EQUAL	Sars_cov_2	0	Coronaviridae
FPRT29	Sars_cov_2	EQUAL	Sars_cov_2	44164	Coronaviridae
FPRT29	Unrelated	EQUAL	Sars_cov_2	0	Coronaviridae
FPRT29	Human	INDEL	Sars_cov_2	0	Coronaviridae
FPRT29	Influenza	INDEL	Sars_cov_2	0	Coronaviridae
FPRT29	Metapneumovirus	INDEL	Sars_cov_2	0	Coronaviridae
FPRT29	Rhinovirus	INDEL	Sars_cov_2	0	Coronaviridae
FPRT29	Sars_cov_2	INDEL	Sars_cov_2	14	Coronaviridae
FPRT29	Unrelated	INDEL	Sars_cov_2	0	Coronaviridae
FPRT29	Human	MM	Sars_cov_2	0	Coronaviridae
FPRT29	Influenza	MM	Sars_cov_2	0	Coronaviridae
FPRT29	Metapneumovirus	MM	Sars_cov_2	0	Coronaviridae
FPRT29	Rhinovirus	MM	Sars_cov_2	0	Coronaviridae
FPRT29	Sars_cov_2	MM	Sars_cov_2	12248	Coronaviridae
FPRT29	Unrelated	MM	Sars_cov_2	0	Coronaviridae
FPRT2	Human	EQUAL	Coronaviridae	0	Coronaviridae
FPRT2	Influenza	EQUAL	Coronaviridae	0	Coronaviridae
FPRT2	Metapneumovirus	EQUAL	Coronaviridae	0	Coronaviridae
FPRT2	Rhinovirus	EQUAL	Coronaviridae	0	Coronaviridae
FPRT2	Sars_cov_2	EQUAL	Coronaviridae	0	Coronaviridae
FPRT2	Unrelated	EQUAL	Coronaviridae	50	Coronaviridae
FPRT2	Human	INDEL	Coronaviridae	0	Coronaviridae
FPRT2	Influenza	INDEL	Coronaviridae	0	Coronaviridae
FPRT2	Metapneumovirus	INDEL	Coronaviridae	0	Coronaviridae
FPRT2	Rhinovirus	INDEL	Coronaviridae	0	Coronaviridae
FPRT2	Sars_cov_2	INDEL	Coronaviridae	0	Coronaviridae
FPRT2	Unrelated	INDEL	Coronaviridae	0	Coronaviridae
FPRT2	Human	MM	Coronaviridae	0	Coronaviridae
FPRT2	Influenza	MM	Coronaviridae	0	Coronaviridae
FPRT2	Metapneumovirus	MM	Coronaviridae	0	Coronaviridae
FPRT2	Rhinovirus	MM	Coronaviridae	0	Coronaviridae
FPRT2	Sars_cov_2	MM	Coronaviridae	8	Coronaviridae
FPRT2	Unrelated	MM	Coronaviridae	21	Coronaviridae
FPRT2	Human	EQUAL	Discarded	0	Coronaviridae
FPRT2	Influenza	EQUAL	Discarded	749	Coronaviridae
FPRT2	Metapneumovirus	EQUAL	Discarded	0	Coronaviridae
FPRT2	Rhinovirus	EQUAL	Discarded	313	Coronaviridae
FPRT2	Sars_cov_2	EQUAL	Discarded	134	Coronaviridae
FPRT2	Unrelated	EQUAL	Discarded	543	Coronaviridae
FPRT2	Human	INDEL	Discarded	0	Coronaviridae
FPRT2	Influenza	INDEL	Discarded	0	Coronaviridae
FPRT2	Metapneumovirus	INDEL	Discarded	0	Coronaviridae
FPRT2	Rhinovirus	INDEL	Discarded	0	Coronaviridae
FPRT2	Sars_cov_2	INDEL	Discarded	0	Coronaviridae
FPRT2	Unrelated	INDEL	Discarded	0	Coronaviridae
FPRT2	Human	MM	Discarded	0	Coronaviridae
FPRT2	Influenza	MM	Discarded	210	Coronaviridae
FPRT2	Metapneumovirus	MM	Discarded	0	Coronaviridae
