run	id	pacific	bwa	kraken
SRR4427267	SRR4427267:SRR4427267.703112:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.703578:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.704327:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.704731:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.704862:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.705446:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.705776:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.70624:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.706629:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.706629:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.706684:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.706684:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.706718:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.706718:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.706975:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.707250:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.707250:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.708675:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.708675:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.709596:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.709960:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.711947:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.711947:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.712426:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.712426:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.712594:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.712594:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.712735:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.712735:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.712988:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.712988:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.71512:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.716407:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.716502:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.717275:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.717275:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.717407:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.717407:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.718960:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.718960:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.719589:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.719914:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.719914:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.720239:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.720307:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.720307:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.72054:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.72054:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.720623:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.720623:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.721460:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.721460:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.722234:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.722584:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.722984:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.723409:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.724291:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.724291:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.724410:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.724410:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.725220:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.725442:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.725442:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.72566:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.72566:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.725678:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.725678:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.725703:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.725703:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.726239:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.726239:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.72646:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.727324:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.727324:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.727360:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.727360:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.727837:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.727837:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.728982:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.729715:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.730148:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.730148:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.73064:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.73064:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.731386:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.731709:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.731709:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.731875:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.733101:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.733101:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.733277:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.733277:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.733848:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.734985:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.73612:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.737128:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.737128:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.737575:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.739405:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.73992:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.74023:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.740373:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.74155:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.74155:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.742104:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.742104:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.743215:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.743436:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.743436:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.744061:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.744375:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.744609:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.744637:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.744637:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.744642:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.744642:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.74608:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.74608:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.746267:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.746420:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.746420:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.746872:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.746872:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.747288:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.747765:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.747765:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.748612:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.748958:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.749502:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.750224:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.750224:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.750534:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.751117:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.752172:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.752172:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.752189:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.752972:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.753:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.754415:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.755305:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.757858:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.758348:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.758879:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.758879:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.759134:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.759134:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.75947:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.75947:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.759524:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.759606:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.759606:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.759785:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.759785:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.760773:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.760840:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.761843:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.761843:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.762295:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.762365:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.763027:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.763376:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.763613:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.763703:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.763703:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.763723:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.763723:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.763992:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.764609:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.764950:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.76590:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.766371:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.7663:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.7663:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.766455:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.767186:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.767186:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.767335:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.767392:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.768516:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.768538:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.768628:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.769335:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.769833:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.77156:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.77156:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.771634:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.771634:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.771757:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.77364:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.774145:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.774145:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.774350:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.774350:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.774511:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.775014:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.775014:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.775751:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.775859:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.775859:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.775880:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.776153:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.776153:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.776996:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.776996:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.777989:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.777989:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.778026:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.779638:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.779638:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.780025:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.780025:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.780098:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.780098:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.780672:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.780672:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.781685:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.781753:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.782608:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.782702:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.78332:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.783546:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.784137:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.784324:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.784324:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.785570:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.785815:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.785815:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.787268:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.787268:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.787494:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.788076:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.788529:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.788596:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.788921:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.788921:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.789334:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.789334:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.789728:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.789728:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.789797:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.789797:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.789817:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.789817:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.790229:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.790547:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.790547:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.790630:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.790630:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.791394:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.791653:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.792402:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.792402:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.792885:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.792885:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.793367:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.794091:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.794091:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.794179:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.794179:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.794354:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.794826:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.795031:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.796156:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.796156:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.796358:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.797852:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.797852:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.79831:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.79831:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.798924:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.798924:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.800235:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.800316:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.800316:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.800894:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.800894:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.801840:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.801840:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.801899:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.801938:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.802216:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.802847:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.802847:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.803304:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.803304:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.804510:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.804510:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.806150:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.807312:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.807312:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.809160:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.809168:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.809168:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.809286:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.809439:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.81068:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.811477:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.812447:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.812447:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.812452:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.812602:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.812602:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.813355:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.813355:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.81464:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.815757:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.816146:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.816385:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.816427:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.817133:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.817899:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.817899:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.820257:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.820257:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.820721:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.820721:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.821292:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.821521:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.821908:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.821908:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.821987:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.822309:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.822309:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.823251:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.823251:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.823455:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.824920:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.825633:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.826511:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.826511:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.827898:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.828525:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.829042:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.829280:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.829303:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.830605:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.830761:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.830761:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.831545:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.831545:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.832384:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.832384:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.833399:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.833590:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.833590:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.833723:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.833723:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.834588:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.834588:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.835520:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.835520:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.835546:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.835546:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.835629:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.836348:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.836348:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.837782:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.837782:Influenza	NA	sam	kraken
SRR4427267	SRR4427267:SRR4427267.838088:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.838374:Influenza	NA	sam	NA
SRR4427267	SRR4427267:SRR4427267.838596:Influenza	NA	sam	NA
